Text,Labels
তোরা হিন্দুরা ঞ্জ্যান পেয়ে থাকিস গঙ্গা নামক নর্দমায়। তোদের হিন্দু ধর্মগ্রন্থগুলো সেখানেই পাওয়া যায়।,2
তোদের ভগবেন একটা শকুনের বাচ্চা। রাত হলে মন্দিরের ছাদে বসে শকুন এবং শুকরের সাথে চোদাচুদি করে🤣,2
ব্রহ্মা নিজের মেয়ে সরস্বতীকে নিয়ে যখন ১০০ বছর সংসার করে মনু নামক সন্তান জন্ম নেয় তখন উত্তর দেয় সনাতনীরা!,1
হজ করা কি? তখনকার দিনের পৌত্তলিক রা দেবী মানাত এর জন্য হজ করতো। মুহাম্মদ পৌত্তলিক দের হজ কে ইসলাম এ ঢুকিয়ে দিয়েছে।,1
ছাগলের পালের মধ্যে এক পাঠা নতুন একটা ছাগী দেখে উত্তেজিত হয়ে পাঠা কালী রূপী ছাগীর সাথে যৌন সঙ্গম করে ফেললো।,0
এটা কেমন ধর্ম? যে ধর্মের দেবতাকে পাঠায় অাকাম কুকাম করে?,1
"হিন্দু ধর্মটি দেব দেবীদের অসংখ্য নগ্নতা আর ব্যাভিচারে ভরপুর । আর তাদের ইবাদত বা উপাশনা হোল নরবলি , দেব দেবিকে খুশিকরতে অঙ্গ বা রক্ত অর্পন করা , ধর্মীয় যজ্ঞ বা উপাশনার নামে পৈশাচিক বিকৃত সব আচার অনুষ্ঠান এবং বিকৃত যৌনাচার ।",1
"একটাও এমন ইসলামিক দেশ এর নাম বলো যেখানে শান্তি আছে, সব জাগায় ঝামেলা",0
আমি যানি না ইসলাম মানে শান্তি কেন বলে সব দেশে অশান্তি এর মুলে থাকে এরা নিজে ভালো থাকে অন্য কে থাকতে দেই না বুঝলাম না কি সমস্যা এদের,1
"মুসলিমরা কখনো ভারতের শান্তি চায়না,ওরা পারে শুধুমাত্র জংগী বাদী করতে, হিন্দুদের গালাগালাজ করতে, ভারত ভাগ হয়েছে ধমে'র ভিক্তিতে তাই ভারত হোক শুধুমাত্র হিন্দুদের।।",2
ইসলাম ধর্মের মানুষ এক নাম্বার মিথ্যা বাঁধি হিন্দু দের শত্রু তাদের কুরয়ানে বলেছে কখনো পাপ কাজ করবে না তারা আর বেশি পাপ করে,1
"আপনি যে হিন্দু সেটা আমি ভালো করেই বুঝতে পারছি🤣🤣😆 ভালো করে খোঁজ নিয়ে দেখুন,এগুলো বেশ্যা ব্রাহ্মণরাই পরিবর্তন করেছে",1
"মূর্খ না হলে,গোঁফ কেটে দাড়ি রাখে ? বড়ো ভাইয়ের কুর্ত্তা আর ছোট ভাইয়ের পাজামা পরে ?মূর্খ না হলে খোদার দেয়া গোটা নুনু কেটে খোদার উপর খোদাগিরি করা এ কেমন বিশ্বাস ? মূর্খ না হলে ব্যভিচারী আর ডাকাত মুহাম্মদের লেখা বই কেউ অনুসরণ করে ?!",2
