Text,label
তর বাপের ধন দিয়া ডাংগুলি খেলুম।,2.0
তর বাপের বিচি বেইচা কটকটি খামু।,2.0
তর বৌয়ের ভোদায় মাগুর মাছ চাষ করুম।,2.0
লাত্থায় তর মার আনরেজিস্টার্ড শ্বশুরবাড়ী ফাকিস্তান পাঠায় দিমু।,2.0
তরে গোআ দিয়া চুদামু,2.0
এক কানে হোল ভইরা আরেক কান দিয়া বাইর করমু।,2.0
কুত্তার পুকটি চাটামু,2.0
তোর বইয়ের মুসলমানি দিমু।,2.0
মোবাইল ভাইব্রেশন কইরা তুর পুকটিতে ভরবো।,2.0
জয় স্রী চোদাচুদি,1.0
তোর দাঁড়ির চুল গুলো তো তোর মায়ের নিচের গন্ধ জায়গার মতোন!REPLY,1.0
খানকির পোলা তর মারে বিএনপি বাললিগ আর জাতিও পারটি জতো আছে সবাইরে দিয়া চুদামু আর তর বইনেরে কুত্তা লিগ এর দালাল দিয়া চুদামু তুই থাকবি কেমেরা মেন,2.0
তর মারে পাঠাইয়া দিছ একটু টেস্ট করে দেখমু মাল্ডা কেমন,
তুমারে পুটকি মারছে,1.0
কইরে বাইঞ্চোদ মাগির দালাল,1.0
খানকির পোলা মাদারচোদের ইন্টারনেট,1.0
আমার বালের নেট দুই মিনিট পরপর জায়গা,1.0
হেডার ইন্টারনেট আমার,1.0
চ্যাটের বালের মোবাইল কিনছি একটা,1.0
তোর ভালোবাসা তোর পুটকি দি ভরমু,2.0
হেডা মার্কা ট্যাব কিনছি একটা,1.0
তোর ট্যাব তোর পুঁটকি দিয়া ঢুকামু,2.0
বেজন্মার বাচ্চা,1.0
মাগির পোলা,1.0
তুই তো আবাল,1.0
পাক্কা মাদারচোদ ।,1.0
ও একটা মাদারচোদ,1.0
এয় খানিকির পোলার বাড়ি কই,1.0
ওর মতন মাদারচোদ আর কেউ নাই,1.0
খানকির পোরা তো বাবা খোর,1.0
তুই শালার মাগির পোলা,1.0
ওর মতো খানকির পরে আমি জদি পাইতাম গুটি বাজি দেখাই তাম জুনায়েদ খানকির পোলা,2.0
তুমি জুনায়েদ না তুমি খানকির পোলা।,1.0
"যেখান দিয়ে বের হইচ্ছ,তেল মরিচ মাখায় সেখান দিয়া ভইরা দিমু মাদারীর বাচ্চা,ফাজলামী চুদাইয়া ভিডিও বানাও ,তুই জুনায়েদ কোন খানকির ছেলে,",2.0
তুমি একটা বাইঞ্চোদ।,1.0
জুনায়েদ খানকির পোলা,1.0
মাদার চোদ,1.0
ভিডিও চোদাইসে কোন খানকির পোলায়,1.0
শালাকে এনকাউন্টার করা হোক,2.0
"তুমি একটা বাল খানকির পোলা,,,মাদারচোদ",1.0
সাদিয়া খানগির কাষ্টমার মনে হচ্ছে....!,1.0
এই খানগির পোলাদের ধরে ধনের বিচি ২ টা খুলে নেওয়া দরকার!!!,2.0
বাংলাদেশী খানকির পোলা,1.0
খানকির পোলা তোর মার চুদি,2.0
সাউয়ার গাজাখোর তোর আবার গার্লফ্রেন্ড ও আছে...সালা মাদারসোদ,1.0
মাদার চোদের বাচ্চা ফিল্মের মতো ভাব মারে,1.0
মাগির পোলারে আমার কাছে পাঠা কেও,2.0
খানকির পুলারে যদি আমি পাইতাম? আমি বলছি সাদিয়া মাগি পারলে আমারে বাল ছিরে দেখা খানকির পুলা,2.0
পাক্কা মাদারচোদ একটা,1.0
সালা তুই কেমন মাদার ছোদ যে তুই ভিডিও করতাছত,1.0
খানকির পোরা তো বাবা খোর1,1.0
যে মার চে তার মায়ের গূদরে যাতে হবে,2.0
বাইনচোদ এর বাচ্চারা যদি পাইতাশালা বাইনচোদ আর অ্যাড্রেসটা দেও,2.0
সাওয়া দিয়ে মেয়েটাকে বরে দে,2.0
তোই হলি একটা মাগির ফোয়া,1.0
মানুষ নামে কিছু জানোয়ার অাছে না তাদের মধ্যে এই বুছকি মাগীর পোলা একজন..!,1.0
ওর সাদিয়ারে চুদে মেরে ফেলবো আমাকে কী করবে শালা খানকিরপুত ষোয়ারের জন্মা,2.0
মাদারচদ ভাব লস নাকি এমন মার দিমু না,2.0
